,title,price,link
170,ASUS Vivobook 15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and Light La...,"₹47,948",/asus-vivobook-15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itm85cfbc3a2e8a7?pid=COMGDRNRY8YB3KEG&lid=LSTCOMGDRNRY8YB3KEGKLPJN1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_171&otracker=search&fm=organic&iid=en_J9jZ%2BOKq27hq2GAINGN4kyUmQCyuASS0MwkaSfXcTXjGhEU1lKRAwFHp9gZIG88FSmJU09tuszBYJjTtnaFzxg%3D%3D&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
171,ASUS TUF Gaming A15 with 90Whr Battery Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 G...,"₹89,878",/asus-tuf-gaming-a15-90whr-battery-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-fa506qm-hn008w-laptop/p/itmcc4c1c0d500ac?pid=COMGGYY3RQKKKVKS&lid=LSTCOMGGYY3RQKKKVKSDEEJ3S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_172&otracker=search&fm=organic&iid=en_J9jZ%2BOKq27hq2GAINGN4kyUmQCyuASS0MwkaSfXcTXipatIjZmnN%2FM%2FqiHdwfwFc880lfiuwTg3F3gMgDtr77Q%3D%3D&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
172,ASUS Vivobook 15 Ryzen 3 Dual Core AMD Ryzen™ 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ332...,"₹34,599",/asus-vivobook-15-ryzen-3-dual-core-amd-ryzen-3250u-8-gb-512-gb-ssd-windows-11-home-m515da-bq332ws-laptop/p/itmc834f146e1c8c?pid=COMGENRBUHZQZZVW&lid=LSTCOMGENRBUHZQZZVWYPJIYN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_173&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGENRBUHZQZZVW.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
173,Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹49,890",/lenovo-ideapad-gaming-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-laptop/p/itmcfffcaf75270b?pid=COMG36BSJWHQDN68&lid=LSTCOMG36BSJWHQDN681JRLZN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_174&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMG36BSJWHQDN68.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
174,ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹75,890",/asus-rog-strix-g15-ryzen-7-octa-core-amd-r7-4800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-g513ic-hn025w-gaming-laptop/p/itm8e5ef2d250684?pid=COMGAD9VKCWK8CZU&lid=LSTCOMGAD9VKCWK8CZUU4ICFA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_175&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGAD9VKCWK8CZU.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
175,HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh2024AU Thin and Light La...,"₹62,990",/hp-pavilion-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-15-eh2024au-thin-light-laptop/p/itmcaad9c87de8e5?pid=COMGCGST9RM6UYQP&lid=LSTCOMGCGST9RM6UYQPYAWM9B&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGCGST9RM6UYQP.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
176,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,"₹62,890",/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE8CJQCDQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=en_J9jZ%2BOKq27hq2GAINGN4kyUmQCyuASS0MwkaSfXcTXj5BkOfmfDXsOwv1nYf5HfPXxqIgF0BsYJhms2HdPHjSw%3D%3D&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
177,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹37,390",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXITXX3A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_178&otracker=search&fm=organic&iid=en_J9jZ%2BOKq27hq2GAINGN4kyUmQCyuASS0MwkaSfXcTXh6nvvo6hXInjTKqvS%2BPcCxU12G7oC0BYyZPflC5hM8kw%3D%3D&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
178,APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J002KD,"₹1,32,800",/apple-macbook-air-m1-16-gb-512-gb-ssd-mac-os-big-sur-z124j002kd/p/itm7f6b2617bd5c0?pid=COMG9UD4GWJFXGEH&lid=LSTCOMG9UD4GWJFXGEHWFHDNX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMG9UD4GWJFXGEH.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
179,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and ...,"₹53,890",/lenovo-ideapad-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-15alc05-thin-light-laptop/p/itmb40d8df64d9d1?pid=COMG5UZBFZVTYRFN&lid=LSTCOMG5UZBFZVTYRFNCVGBQG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_180&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMG5UZBFZVTYRFN.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
180,HP G8 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 250 G8 Business Laptop,"₹48,399",/hp-g8-core-i5-11th-gen-8-gb-1-tb-hdd-windows-11-home-250-business-laptop/p/itm5f338344c869a?pid=COMGHS26XSPRYWSR&lid=LSTCOMGHS26XSPRYWSRLK3LDH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGHS26XSPRYWSR.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
181,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphi...,"₹69,890",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-amd-r5-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15ach6-laptop/p/itme0771e1bca2f6?pid=COMGEMAYHVZFF6CZ&lid=LSTCOMGEMAYHVZFF6CZQQJRU4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGEMAYHVZFF6CZ.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
182,DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹44,400",/dell-inspiron-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itma07f53e68b4af?pid=COMGF478WJG7FDQQ&lid=LSTCOMGF478WJG7FDQQENSZRA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGF478WJG7FDQQ.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
183,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC301WS 2 in 1 Lapt...,"₹45,890",/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-tp470ea-ec301ws-2-1-laptop/p/itma917de411489d?pid=COMGARNU7KVANJ8E&lid=LSTCOMGARNU7KVANJ8ED5MPUN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_184&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGARNU7KVANJ8E.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
184,Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,"₹53,390",/lenovo-ideapad-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmfd5941701b3c5?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGGR9SBTFZCNDU.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
185,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10) Inspiron 3505 Notebook,"₹38,322",/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-3505-notebook/p/itm6db53ec102daa?pid=COMG24PG7EFFBSEV&lid=LSTCOMG24PG7EFFBSEVJV0I4V&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMG24PG7EFFBSEV.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
186,ASUS Core i5 11th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) FX50...,"₹75,262",/asus-core-i5-11th-gen-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-fx506hc-hn119w-gaming-laptop/p/itm428d5f4373c4a?pid=COMGGTR6QHDVURTM&lid=LSTCOMGGTR6QHDVURTMEWMHW7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_187&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGGTR6QHDVURTM.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
187,Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) 15IAU7...,"₹59,390",/lenovo-ideapad-3-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-15iau7-gaming-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6DAGDGQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_188&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGHA9RYJRG8JE6.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
188,HP Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1083AU Thin and Light Laptop,"₹56,890",/hp-ryzen-7-octa-core-5700u-8-gb-512-gb-ssd-windows-10-home-14s-fq1083au-thin-light-laptop/p/itm261755e4f25dc?pid=COMG89QW8HCXAYTY&lid=LSTCOMG89QW8HCXAYTYZQZFZU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_189&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMG89QW8HCXAYTY.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
189,ASUS Vivobook 15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EZ511WS Thin and Light ...,"₹67,890",/asus-vivobook-15-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-x1502za-ez511ws-thin-light-laptop/p/itm8c0da33b93ad5?pid=COMGH7XZB2TJQ3YG&lid=LSTCOMGH7XZB2TJQ3YGFU0CKO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_190&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGH7XZB2TJQ3YG.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
190,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop,"₹38,890",/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3401-thin-light-laptop/p/itmaaa4c0fdaaf55?pid=COMG9NYDZPKDGAGW&lid=LSTCOMG9NYDZPKDGAGWQXX6TS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_191&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMG9NYDZPKDGAGW.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
191,Infinix X1 Slim Series Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"₹28,890",/infinix-x1-slim-series-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itme797ac68fb8d4?pid=COMGEHP5YYHCEMSD&lid=LSTCOMGEHP5YYHCEMSDULJYG7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_192&otracker=search&fm=organic&iid=e37d10f6-18a4-4ac5-b678-3f646c4b0bbd.COMGEHP5YYHCEMSD.SEARCH&ppt=None&ppn=None&ssid=l1p31usvnk0000001665210924446&qH=c06ea84a1e3dc3c6
192,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) vostro 3510 icl Thin and Light Laptop,"₹42,194",/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3510-icl-thin-light-laptop/p/itmeab0124b49873?pid=COMGBP5FDEBNMTGG&lid=LSTCOMGBP5FDEBNMTGGQNYFZH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_193&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMGBP5FDEBNMTGG.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
193,DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) VOSTRO 3400 Notebook,"₹52,190",/dell-vostro-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-3400-notebook/p/itmafd6af8bdd111?pid=COMGC3HZSD5563YC&lid=LSTCOMGC3HZSD5563YCU5RLKX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_194&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMGC3HZSD5563YC.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
194,ASUS Core i5 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515JA-BQ511WS Thin and Light Laptop,"₹41,890",/asus-core-i5-10th-gen-8-gb-256-gb-ssd-windows-11-home-x515ja-bq511ws-thin-light-laptop/p/itmd9d53b508670c?pid=COMGDRJQFQR9CHHM&lid=LSTCOMGDRJQFQR9CHHMRSVA9Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_195&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMGDRJQFQR9CHHM.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
195,realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop,"₹34,890",/realme-book-slim-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itm8d94b3e864946?pid=COMGHU6BNPYZZAGY&lid=LSTCOMGHU6BNPYZZAGYG6PTNI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_196&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMGHU6BNPYZZAGY.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
196,ASUS Vivobook 15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and Light La...,"₹47,948",/asus-vivobook-15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itm85cfbc3a2e8a7?pid=COMGDRNRY8YB3KEG&lid=LSTCOMGDRNRY8YB3KEGKLPJN1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_197&otracker=search&fm=organic&iid=en_kexNL4s0ZSgWC3b9FPJSaUT2hUc76nJ3cvDZH%2FZxxcvzwGU9NmtV%2FXzkCZ5YunS2SmJU09tuszBYJjTtnaFzxg%3D%3D&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
197,ASUS TUF Gaming A15 with 90Whr Battery Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 G...,"₹89,878",/asus-tuf-gaming-a15-90whr-battery-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-fa506qm-hn008w-laptop/p/itmcc4c1c0d500ac?pid=COMGGYY3RQKKKVKS&lid=LSTCOMGGYY3RQKKKVKSDEEJ3S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_198&otracker=search&fm=organic&iid=en_kexNL4s0ZSgWC3b9FPJSaUT2hUc76nJ3cvDZH%2FZxxcuwGaUwD4VlookqNfmxiNLv880lfiuwTg3F3gMgDtr77Q%3D%3D&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
198,ASUS VivoBook Ultra 14 Core i5 10th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/2 GB Graphic...,"₹55,890",/asus-vivobook-ultra-14-core-i5-10th-gen-8-gb-32-optane-512-ssd-windows-10-home-2-graphics-x413jp-eb522ts-thin-light-laptop/p/itm78a0fd5bd40eb?pid=COMG3682TCWNSGHZ&lid=LSTCOMG3682TCWNSGHZK0EIWK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_199&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMG3682TCWNSGHZ.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
199,DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹38,997",/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-3511-thin-light-laptop/p/itm3aee48058fdab?pid=COMGAAWYSVWZAMZZ&lid=LSTCOMGAAWYSVWZAMZZEKY92E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_200&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMGAAWYSVWZAMZZ.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
200,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,"₹62,890",/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE8CJQCDQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_201&otracker=search&fm=organic&iid=en_kexNL4s0ZSgWC3b9FPJSaUT2hUc76nJ3cvDZH%2FZxxctGj61Nm6fyh3BRGwBFxVgPXxqIgF0BsYJhms2HdPHjSw%3D%3D&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
201,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹37,390",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXITXX3A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_202&otracker=search&fm=organic&iid=en_kexNL4s0ZSgWC3b9FPJSaUT2hUc76nJ3cvDZH%2FZxxculc9aIJBbQFi%2BzhbvykvJVU12G7oC0BYyZPflC5hM8kw%3D%3D&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
202,Lenovo Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) ThinkBook 15 Gen 2 Thin and Ligh...,"₹68,890",/lenovo-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-thinkbook-15-2-thin-light-laptop/p/itme57ee9e31d1fa?pid=COMG6YZZK53QPYU2&lid=LSTCOMG6YZZK53QPYU2LR6E6P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_203&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMG6YZZK53QPYU2.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
203,HP Notebook PC Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) G8 240 Thin and Light Laptop,"₹31,899",/hp-notebook-pc-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-g8-240-thin-light-laptop/p/itm1414fc9733bf6?pid=COMG9XUYCGWGHZTA&lid=LSTCOMG9XUYCGWGHZTAZAHNZS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_204&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMG9XUYCGWGHZTA.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
204,Lenovo IdeaPad 5 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14ITL6 Thin a...,"₹72,890",/lenovo-ideapad-5-pro-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-14itl6-thin-light-laptop/p/itm962e32941462c?pid=COMG6AKVRGZZCZJ2&lid=LSTCOMG6AKVRGZZCZJ2OLHPNT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_205&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMG6AKVRGZZCZJ2.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
205,ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515EA-EJ502TS T...,"₹48,890",/asus-vivobook-15-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x515ea-ej502ts-thin-light-laptop/p/itme6fcdc888c697?pid=COMG6AG7PJNMKKBZ&lid=LSTCOMG6AG7PJNMKKBZLIAVXG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_206&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMG6AG7PJNMKKBZ.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
206,DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,"₹53,890",/dell-vostro-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itmf61c5116d51c7?pid=COMG666GDF86HEWY&lid=LSTCOMG666GDF86HEWYMNXQAJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_207&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMG666GDF86HEWY.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
207,HP G8 Ryzen 5 Hexa Core 5500U 5th Gen - (8 GB/512 GB SSD/Windows 11 Home) 62Y30PA Laptop,"₹45,400",/hp-g8-ryzen-5-hexa-core-5500u-5th-gen-8-gb-512-gb-ssd-windows-11-home-62y30pa-laptop/p/itm7b20388ddea3a?pid=COMGGHDBUT6BERRN&lid=LSTCOMGGHDBUT6BERRNWOECZV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_208&otracker=search&fm=organic&iid=addbae7f-20db-4b9a-9fd1-dcb5034f7e59.COMGGHDBUT6BERRN.SEARCH&ppt=None&ppn=None&ssid=ellxq4s12o0000001665210925471&qH=c06ea84a1e3dc3c6
